FSC-A,SSC-A,FL1-A,FL2-A,FL3-A,FL4-A,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL4-H,Width,Time
14799,10512,3855,323,163,61,57716,26792,5388,297,0,154,20,245
28004,5557,7451,539,258,0,101908,12841,10423,570,0,221,22,245
26750,7276,1762,161,85,200,49795,15338,1738,104,157,581,43,245
28742,5330,3836,376,252,183,83498,10859,5424,244,84,271,29,245
31340,5991,12500,843,0,0,59961,8718,15570,829,0,179,56,245
16729,5784,7494,424,294,146,59825,13277,11369,472,88,144,22,245
39100,3071,8121,559,442,183,110577,9565,9116,389,314,108,26,245
133856,26556,48861,2403,453,529,126341,18090,29805,1391,472,506,90,245
22902,4391,0,31,0,47,65018,7821,2412,141,0,107,37,245
78507,12615,20436,1147,703,0,130616,17493,15784,835,618,227,48,245
32405,11829,10364,459,1,105,63442,15048,7909,301,246,321,54,245
132264,16342,0,25,739,282,184869,26978,4223,218,482,340,67,245
55579,14805,10634,671,382,168,133865,21781,11838,527,315,307,41,245
49488,2644,2797,172,582,341,120268,6603,2795,80,338,433,30,245
188409,15476,56678,2673,865,116,225930,11818,26719,1272,461,335,104,245
103135,5980,5105,0,993,111,134032,7198,9611,386,715,268,91,245
36637,3892,5513,261,234,234,107818,9293,9547,540,109,293,29,245
33379,9962,7726,262,628,649,45559,12039,11713,395,320,399,58,245
143479,42275,14421,831,474,220,255610,68838,10420,659,318,232,46,245
29036,3762,18233,1064,267,150,87747,9081,19680,1069,75,124,27,245
77263,8288,12562,772,856,83,135485,13439,16681,872,545,239,69,245
10478,6421,0,0,402,14,32514,14826,0,0,257,0,22,245
12762,1223,5825,451,381,71,56003,4215,8894,507,218,150,18,245
38305,1318,0,0,364,241,109279,4118,2606,50,274,415,33,245
97418,10163,0,262,813,392,190193,18549,7921,553,455,313,56,245
24934,1355,13852,1026,81,346,67631,4453,17821,1077,12,382,26,245
15861,10231,5483,516,79,141,61077,26307,9318,484,0,97,19,245
40256,13774,0,0,360,365,47801,16721,3069,182,316,376,64,245
29103,10586,0,129,270,165,102260,26127,0,32,175,224,21,245
22326,12190,22474,1416,547,150,40462,17104,16487,945,308,148,40,245
12187,4496,0,64,313,211,30495,12756,84,128,131,197,28,245
32156,5627,6060,483,565,174,98495,14097,9322,453,573,146,25,245
28853,2997,0,231,573,40,71420,7722,1522,147,487,0,27,245
12300,6403,4822,403,147,355,28678,17782,4919,227,17,252,32,245
23699,11736,2889,303,411,32,74831,24709,3555,248,234,0,26,245
26350,2456,5519,305,622,0,50295,5375,9129,324,654,0,33,245
23954,6530,10521,655,321,68,74606,13903,10560,550,149,86,27,245
101212,4429,16973,897,669,56,204274,9594,24388,1051,450,155,48,245
19072,7701,0,33,285,0,33582,14416,0,49,369,0,35,245
33031,17360,4703,151,939,519,71648,30651,6001,267,645,685,41,245
67252,6544,22041,1283,609,0,96787,6936,14946,822,290,469,61,245
30999,2445,0,0,487,244,89892,8801,0,0,577,220,23,245
17210,3064,5933,444,409,180,74114,9095,8878,534,320,136,19,245
18234,3135,8591,578,436,756,54061,6508,9129,597,415,912,26,245
48687,10493,0,0,219,0,93067,19458,543,23,85,0,39,245
112367,13203,11068,590,724,16,110703,20761,6193,554,497,161,70,245
137605,35794,8347,391,712,0,156101,46878,6151,225,249,266,78,245
15385,5215,4577,385,504,152,53033,13705,6315,371,265,180,20,245
82093,2577,25428,1416,816,0,94171,5413,13561,855,516,209,52,245
88237,22297,21785,1472,877,288,150690,19198,14293,813,660,336,76,245
49975,0,4150,309,253,210,104653,1943,6425,279,218,262,37,245
111635,20773,64705,3488,375,191,131527,24530,25041,1279,377,222,81,245
17919,351,0,0,505,147,65572,1805,0,0,563,56,19,245
57402,5768,19201,1435,243,80,98685,9533,19202,1050,220,185,44,245
29670,8177,23532,1451,0,319,46301,13409,13708,1000,8,237,52,245
45679,785,0,0,364,222,81521,3248,0,132,397,191,52,245
51879,17274,10819,1030,553,707,66294,21211,13501,701,320,413,65,245
115915,8660,7840,1048,945,0,166823,17877,8323,525,574,335,81,245
73078,13014,10484,749,571,231,147587,22486,10021,710,502,604,44,245
33087,5443,0,421,259,0,43802,8204,4587,297,158,194,60,245
109853,11992,10383,875,423,98,133285,9418,9727,583,487,330,92,245
105505,13609,19066,1000,519,144,200157,14917,17961,933,304,349,57,245
93957,4642,16269,730,454,0,118837,7454,13788,730,510,6,79,245
72249,17503,16308,686,565,0,98920,28588,11962,413,433,174,66,245
33984,3986,12276,867,318,232,61175,7562,11298,716,172,174,47,245
65517,12089,45467,2791,397,150,49648,17524,21669,1110,317,360,89,245
65334,8190,29898,1898,0,59,72101,11962,13526,793,370,375,79,245
100358,117,16792,1047,15,337,195240,6461,13667,698,249,265,55,245
12177,3743,2229,391,259,79,42224,7698,3709,290,81,102,33,245
18375,1303,14047,695,234,149,67882,5031,15844,634,106,249,25,245
59509,16215,2291,315,103,462,123836,22972,13743,584,114,509,52,245
40653,3537,9861,609,382,61,134481,9607,13971,602,195,38,23,245
96103,22131,36977,1925,975,382,119836,25865,31748,1563,579,505,63,245
27013,0,0,0,357,0,88460,1876,88,0,165,345,21,245
12351,1011,0,75,391,276,60319,3334,0,0,261,324,16,245
26881,8817,4482,344,487,174,88209,21946,8359,371,265,181,24,245
24452,3576,0,158,331,417,47907,5246,466,54,106,552,40,245
130468,21307,12233,881,1607,574,153827,26704,13665,624,822,378,65,245
42291,4296,9953,734,612,0,91395,9938,9850,630,432,135,33,245
25370,6674,8674,630,174,370,69473,16280,11142,704,0,427,24,245
62127,11126,17762,1021,1034,343,97984,21144,15454,784,575,337,69,245
79427,8318,46994,2179,802,159,67676,8390,24649,1033,555,363,90,245
71764,15285,45224,2099,1079,0,83010,18896,22820,1157,757,367,87,245
58287,4816,6221,349,364,301,102875,7561,5033,272,275,318,42,245
32448,9635,4290,169,255,219,71749,16871,8574,229,53,153,32,245
57342,24096,12403,559,571,238,89315,34785,11881,432,367,190,50,245
113149,6748,6962,237,775,295,169334,11389,10158,507,499,317,54,245
197269,43004,14365,621,1461,203,185157,47792,12421,580,1204,277,89,245
51313,2548,12854,628,322,443,73790,4636,9012,526,263,230,58,245
24655,2452,9911,702,526,303,87861,6557,9660,574,305,200,29,245
46548,11490,20279,1118,349,467,93400,11763,15476,874,441,455,56,245
46634,8294,5291,83,688,414,56522,15293,10307,476,425,279,57,245
51680,10260,27875,1275,531,279,109715,15218,19623,936,507,344,42,245
43161,9335,2563,27,102,486,72022,20413,7567,345,329,388,45,245
89176,5608,9662,640,907,0,182013,12587,9085,572,640,204,39,245
19311,3257,13451,931,558,37,44741,7060,16057,857,292,0,26,245
60658,10270,3850,365,688,52,75494,12849,6586,314,351,106,78,245
36308,139,3109,210,585,101,72416,719,5973,211,202,295,35,245
74833,19123,5473,249,1139,129,104060,26109,4639,210,399,136,69,245
34048,9213,0,0,916,182,84502,14798,0,0,480,327,42,245
168521,27801,23061,1387,1430,450,366081,42018,21471,1071,1195,433,59,245
14983,1345,0,12,375,91,64317,10984,384,0,177,61,19,245
33870,9082,9438,545,802,0,51962,18089,7577,425,621,79,40,245
68435,19257,30750,1514,678,0,70527,12566,13516,751,342,191,112,245
5345,3671,0,83,315,153,28587,12289,0,0,179,135,15,245
36604,4161,8136,234,0,0,66825,7246,13655,586,153,268,49,245
23590,8469,0,0,108,104,42260,14681,1583,0,37,243,43,245
11670,3446,0,0,213,0,42929,11462,0,0,178,125,19,245
63843,16481,5943,468,580,25,56708,25886,5635,362,346,275,95,245
106438,17524,28545,1630,1056,0,109258,14844,17375,939,557,139,82,245
60583,6846,2915,489,420,223,124672,10392,5131,494,344,345,54,245
102745,7704,3938,498,585,301,115488,13497,7504,543,663,256,110,245
18319,2787,4241,412,379,177,48317,7061,5111,297,163,116,25,245
23509,3889,17152,961,126,261,62905,9130,16463,830,3,229,33,245
44320,1523,7107,577,535,188,122297,4972,10415,582,542,226,31,245
35767,11776,0,0,565,0,69351,14861,830,132,336,155,51,245
65960,18379,19687,1145,453,58,111389,17472,12227,604,213,315,74,245
92817,8087,27986,1531,409,104,152579,9646,14635,859,498,195,53,245
25722,5552,4945,394,516,170,79521,12569,8483,338,341,211,25,245
33735,3695,11400,829,624,13,92451,8067,13665,846,385,107,28,245
75139,18433,5739,471,618,625,143367,31170,7246,424,289,365,53,245
73896,34419,30209,2122,813,171,75788,35187,24468,1491,528,308,92,245
5788,4527,0,61,373,200,35255,16616,0,0,135,354,13,245
90221,4912,17193,943,597,417,125613,7750,11304,588,698,204,60,245
30498,5704,18169,1296,709,0,52088,9132,15429,921,510,330,55,245
39906,540,2408,444,468,214,93763,3411,6474,495,383,311,36,245
125999,35808,13858,962,144,167,121707,39493,8658,485,298,504,67,245
190480,40068,21491,1655,0,316,313805,36787,12127,729,101,244,69,245
60261,6567,1142,327,121,147,118280,8878,6717,349,66,272,46,245
105125,23029,25023,1827,664,64,128186,26979,12632,730,291,336,81,245
19075,2825,11322,855,93,0,60320,6504,13840,873,0,0,23,245
250690,45267,90050,5282,834,313,179542,38924,30523,1602,592,330,173,245
30315,3594,4216,356,205,280,50665,7223,7688,421,165,202,40,245
175337,26450,12194,956,840,0,192252,33810,8880,597,524,240,121,245
22307,4208,3458,400,78,377,82761,10759,6816,422,0,384,23,245
36606,4657,6980,577,265,155,90739,6504,9815,543,264,149,44,245
62107,29538,7740,214,588,0,80869,32770,8508,450,437,56,80,245
43983,14728,0,196,532,104,119856,29746,679,157,372,134,36,245
29361,2084,8659,533,559,2,62551,5414,7683,476,560,144,34,245
39863,6285,14822,790,594,67,83121,12300,13241,534,308,52,41,245
59738,19298,3734,352,550,497,136025,33134,4856,199,440,362,51,245
77007,11133,19503,876,490,0,76132,8720,16035,715,381,269,103,245
51290,14643,13426,711,736,235,89126,23123,11589,472,520,412,44,245
22235,1600,0,15,438,262,64280,4278,2877,122,292,268,28,245
47306,8123,23574,1339,702,129,75196,11861,14143,786,467,366,52,245
201663,31616,30281,1485,1661,207,161977,26543,12983,653,728,524,140,245
66796,13915,0,69,897,676,139545,21945,1512,73,574,707,37,245
163456,20247,39415,2238,690,180,116317,11020,13549,821,463,274,145,245
155849,4777,30522,1112,1009,37,171970,3581,18317,768,550,557,106,245
45382,3526,13516,776,310,0,88647,5540,10880,485,246,106,46,245
191391,10345,37353,1830,835,355,241987,7969,14895,693,425,485,94,245
44768,7135,6359,400,279,213,129339,12700,8275,467,127,151,33,245
37582,9802,18828,1165,280,94,94834,19804,21494,1232,173,60,30,245
64054,4002,3335,432,139,164,74252,6554,4991,419,259,179,76,245
52128,764,27161,1302,60,373,66216,5854,19180,932,48,754,59,245
22251,7276,836,61,495,267,70607,16980,3030,47,315,291,22,245
69166,13508,13058,911,169,446,85105,15889,10246,649,159,229,77,245
6463,3239,2818,259,177,203,42523,16321,6938,345,150,139,12,245
53364,3664,3347,302,879,122,87493,5816,3554,222,642,153,64,245
176742,48569,22606,1120,445,0,150594,29191,14597,685,416,208,189,245
33763,1861,368,104,414,70,109282,5070,1971,76,185,44,24,245
19381,4962,3295,201,450,288,59578,10391,4767,167,271,292,26,245
34372,8378,372,34,516,319,105909,19285,2548,70,288,267,22,245
34761,9683,4840,302,670,323,87395,17010,8228,314,624,208,39,245
27183,1663,0,40,171,114,84684,4285,0,41,0,0,26,245
20472,3582,10141,513,396,389,62115,9075,11289,433,234,381,23,245
160150,26388,20978,622,777,182,245134,25201,17613,477,442,245,91,245
16287,4804,6662,347,126,0,75432,13594,10545,425,0,205,18,245
31856,13495,249,90,484,292,92984,28290,1275,26,366,321,26,245
22638,10211,1500,299,318,217,55556,26022,4659,321,324,152,27,245
29472,13296,0,160,390,179,86810,30634,359,88,203,252,25,245
104249,0,0,0,796,440,136868,1987,0,0,280,461,77,245
55098,655,2881,512,556,13,75222,3678,6632,401,431,438,76,245
25207,4352,0,34,580,114,37234,9801,7623,339,471,136,80,245
14374,1964,0,0,103,134,43930,9778,1609,108,197,72,28,245
40528,2211,24938,1310,438,16,75102,6135,14673,714,287,92,45,245
81595,489,12994,1062,700,623,134825,4465,8576,611,514,492,58,245
71567,6302,5056,699,1167,268,143402,11508,6611,588,659,257,44,245
53121,15633,19285,1361,832,535,129777,27571,21241,1216,754,406,30,245
107894,38276,25192,2484,648,113,91067,47623,9124,739,442,417,113,245
31140,1873,12499,1048,553,300,71765,4459,16095,1075,374,270,28,245
29997,15673,5566,516,574,249,67852,30019,9905,576,332,105,41,245
45742,17721,7836,643,738,255,52330,18069,8103,501,483,308,66,245
21275,4211,0,95,306,325,43522,14393,5355,286,166,221,39,245
117838,7265,4627,584,1280,376,163092,6376,6107,549,809,392,81,245
37541,1714,0,0,726,117,66969,3568,536,87,469,206,43,245
83564,1005,20545,1417,651,107,112674,3483,10356,623,296,126,56,245
199615,22388,31536,1579,232,4,171780,28179,23709,1047,414,312,129,245
45345,1799,13571,515,0,0,69975,5796,12324,459,0,157,48,245
60966,5545,2498,0,219,73,159703,11657,4406,127,40,163,31,245
29686,7277,5201,219,402,213,57590,14687,9519,438,395,298,35,245
21013,11718,0,0,442,265,36375,26882,0,0,541,259,36,245
26082,2583,8266,554,141,111,71174,7683,8532,496,82,152,38,245
15491,7619,0,0,262,295,42180,15712,0,0,79,348,26,245
32868,1129,13253,885,270,0,69435,3781,8334,559,175,80,50,245
73860,17556,16053,1080,609,237,185822,33065,14604,874,412,449,34,245
167545,30793,41651,2522,613,210,119235,26829,16822,881,312,364,128,245
27753,21981,6715,293,325,377,49653,38152,9485,339,265,207,44,245
231434,45489,13115,699,1685,577,157751,38029,12175,595,770,554,103,245
27369,4565,1976,279,370,114,72324,10312,2942,170,403,104,29,245
172792,39462,16334,253,777,170,170102,35682,13199,581,620,417,120,245
80883,31238,14770,908,319,0,187851,61187,16201,854,308,87,33,245
8333,4835,2044,71,112,0,27233,13000,3220,0,44,112,21,245
56031,22242,31436,1553,316,23,97855,23078,18832,869,305,194,53,245
28247,12722,36254,1760,355,5,52056,21350,28895,1234,343,54,42,245
31138,1857,0,122,157,322,99007,4296,1547,82,80,258,25,245
52568,17235,24252,1197,615,241,54634,18994,12193,624,360,301,76,245
98036,13064,31062,1638,550,0,100428,15397,16325,822,506,131,65,245
95973,21431,30757,1458,999,122,202270,31634,19322,1031,445,359,65,245
22594,9829,5460,346,241,168,59415,19807,6788,345,127,218,32,245
109965,11264,18581,1212,375,579,165460,15912,14874,818,361,537,114,245
57067,14465,29950,1860,661,50,104210,27353,17580,963,584,156,51,246
52942,7398,11782,388,516,317,95673,10331,9306,338,395,281,50,246
22127,5837,15169,805,649,101,63015,10623,13899,597,387,105,34,246
49543,7340,14255,967,481,19,154021,16469,17458,1045,212,232,27,246
26089,4583,1156,148,645,165,69133,11348,2206,129,511,139,28,246
83118,8527,0,123,435,465,208892,16725,3831,302,293,500,44,246
82027,16647,12570,704,552,486,109545,23015,8530,380,286,382,55,246
84221,14098,14124,826,690,71,154001,20172,11106,600,636,310,52,246
15449,6012,0,87,420,17,74291,16926,0,0,542,0,17,246
21160,6944,14178,621,570,222,26905,12489,12158,637,419,423,45,246
75772,9965,16591,870,292,168,168589,17630,17826,947,291,379,38,246
8013,7505,1380,217,174,213,40284,23062,4083,225,19,122,17,246
43108,4665,1620,0,645,0,89993,8778,3649,0,351,140,40,246
68270,6373,13748,575,775,216,121662,12598,8986,404,608,411,62,246
61593,21848,6555,0,0,432,68124,23403,5302,188,90,527,103,246
57133,3287,3993,154,15,243,110219,7595,5631,228,247,140,54,246
39917,16812,6635,482,169,5,91579,31316,7360,358,226,370,36,246
6362,5828,0,158,459,0,23213,18337,0,293,435,225,27,246
58839,9938,3904,400,747,152,131898,18309,5020,304,497,339,36,246
53453,24794,3371,305,517,179,73991,33260,4224,314,367,527,58,246
53157,7552,10933,529,15,401,63509,14786,8348,548,206,287,66,246
11987,5821,11591,571,354,0,36112,12392,15530,637,183,254,26,246
37602,646,0,0,286,452,103029,2928,90,0,131,756,28,246
28394,4759,14612,879,309,135,63145,8318,10849,603,480,81,42,246
58488,12231,0,0,736,28,79049,20868,0,8,432,324,48,246
39512,2330,13073,855,94,177,122436,5666,11004,644,27,93,29,246
44815,10679,25219,1393,567,126,87353,22239,21406,1241,308,317,38,246
19784,7701,20036,1082,255,182,57352,16955,24409,1178,135,263,25,246
26469,0,0,107,247,8,85191,3219,3379,130,264,104,23,246
121313,19493,20391,1310,322,322,202221,21425,16929,958,210,418,64,246
34060,2711,8785,655,106,250,61041,7764,8858,470,334,298,47,246
61552,5122,13924,736,540,367,170162,10018,15326,740,351,581,32,246
79386,9967,21485,1159,330,226,141311,11298,17367,809,336,306,66,246
89049,14860,27759,1366,763,162,186704,18887,18719,835,331,137,52,246
88948,10026,17536,757,715,183,85698,9997,13437,568,320,331,81,246
13617,3241,1601,104,421,20,64199,9792,2995,12,263,31,17,246
40566,10541,8590,306,337,305,86043,20614,8476,264,293,178,36,246
127007,7645,0,0,762,113,212397,10469,4937,0,725,363,56,246
27975,0,1400,250,229,59,72583,2964,6595,333,329,257,38,246
24860,5202,7813,646,403,400,59541,10563,6388,398,205,283,40,246
41229,33691,5402,382,439,214,49096,34801,8332,445,416,523,85,246
52447,16861,12993,775,0,279,133879,22801,18954,987,58,431,47,246
76432,18109,32163,1928,741,208,104945,23510,21410,1187,477,297,48,246
28962,5574,11128,594,180,364,93392,13687,8918,451,207,287,32,246
41047,6288,0,0,529,171,61234,13902,2092,63,413,410,57,246
21654,10268,0,0,388,310,63351,21369,0,0,346,249,27,246
44365,4569,3501,474,688,238,43537,7609,5794,344,391,417,67,246
40248,3425,4411,324,525,135,126676,12019,4002,206,472,333,35,246
24098,6360,11544,666,337,191,76316,13672,11692,569,126,252,28,246
45051,15803,0,0,682,34,86380,29077,1630,86,445,118,54,246
56976,445,0,37,684,113,157284,3393,0,23,405,305,30,246
57284,0,0,0,706,5,75713,606,5851,281,635,133,70,246
97073,53985,19232,1299,1371,41,155833,67313,9761,569,769,260,57,246
48687,6933,3607,136,298,167,96546,15230,5556,239,173,184,32,246
20881,11670,3798,365,421,195,43144,26028,6307,338,185,160,35,246
59163,9786,28916,1404,879,197,71742,19416,18187,890,627,176,69,246
16181,7178,4654,522,273,29,40277,14469,5438,445,228,261,27,246
10596,5122,6075,525,207,135,30856,12121,7774,421,174,179,22,246
110901,5101,19069,1479,844,0,90974,10192,8557,691,436,104,95,246
4188,4926,0,129,204,270,23964,19263,0,40,33,378,12,246
153012,14926,43886,2617,829,620,144162,15163,21310,1280,435,614,130,246
42004,15054,2145,187,259,82,125590,30862,4059,104,167,149,28,246
99673,16749,16176,1074,460,64,98325,19921,10159,549,686,297,83,246
21021,8368,4842,394,295,0,43713,13749,4566,221,212,240,48,246
37065,2048,9005,429,157,116,114078,6975,9867,463,0,211,27,246
16840,0,9945,681,570,0,70657,369,16800,941,500,0,17,246
16809,8945,21098,1127,391,50,39709,16607,16544,876,329,146,35,246
41131,5053,3017,278,100,0,107534,9877,4691,220,0,8,30,246
33999,0,9988,615,231,0,83639,594,11193,525,243,192,28,246
31636,5654,4624,349,298,297,93881,11456,6849,288,219,247,30,246
21865,4081,0,4,223,0,75066,10318,205,50,130,0,23,246
76699,21496,27382,1532,220,468,138799,30495,17304,755,395,377,57,246
49967,715,11485,837,192,0,66983,5492,8586,471,129,233,70,246
21235,4225,13513,779,238,514,47731,8809,14828,696,159,588,34,246
91450,34694,28097,1975,675,553,121390,33891,25388,1443,680,561,60,246
7296,4304,4315,350,141,174,35741,12369,8680,407,0,204,16,246
32438,2038,6098,788,199,0,63509,8794,10169,680,118,26,49,246
156026,12903,28885,1695,1118,16,147885,18358,25014,1365,473,258,72,246
102608,8780,32740,1942,885,0,78743,12950,12595,553,588,104,101,246
34483,590,0,0,447,173,116109,2405,87,0,257,107,27,246
15723,7301,1320,225,184,0,80890,22164,2211,172,0,12,17,246
83635,1658,17601,1089,444,17,124059,4129,11199,546,396,322,70,246
28022,1581,9196,569,213,117,94616,5172,12406,606,44,0,23,246
44093,3090,15440,760,225,246,79115,6874,17548,720,362,390,38,246
66035,26194,0,63,826,267,182045,41815,455,57,565,610,33,246
10244,3069,11006,822,280,229,54182,10848,15973,1069,123,179,15,246
18872,2104,2961,225,478,50,58644,9468,3772,118,327,0,24,246
66546,10713,0,158,111,0,163687,16512,4261,386,284,222,53,246
122193,9718,35133,2064,267,38,217523,17965,33962,1785,251,340,55,246
25951,0,1332,205,78,237,84112,1155,3600,143,0,156,22,246
10904,1023,9656,506,285,152,46451,6047,13875,499,14,50,17,246
77959,10571,10772,399,768,464,108331,18658,5680,294,445,524,57,246
57702,27,0,0,442,394,166758,1707,0,0,551,282,27,246
23708,418,0,87,556,0,69520,1823,2544,107,281,310,29,246
20092,734,0,0,289,349,78039,3805,0,0,81,312,22,246
37628,5269,10427,613,445,267,64694,10547,11356,536,185,309,42,246
28343,5488,1692,15,607,38,62258,6043,7482,325,283,186,49,246
49101,7459,16719,885,739,546,121801,10916,17542,868,463,462,45,246
16756,866,8939,501,265,170,64872,3247,10978,526,243,52,19,246
31751,1982,13952,683,300,138,84245,5470,16782,604,167,66,28,246
64644,8285,0,0,574,0,107524,9317,3073,198,373,176,60,246
18778,9311,8600,447,552,0,58938,21258,9866,317,274,0,23,246
317898,66660,52264,2694,838,170,154942,33274,31816,1715,448,404,165,246
39676,6059,0,0,145,235,82672,12164,1763,45,2,266,33,246
77354,4237,27215,1635,411,141,190415,7613,22518,1064,178,183,56,246
44209,4982,0,110,511,476,70813,6945,1580,125,396,513,44,246
165426,26365,1268,58,1113,0,230534,43642,6213,268,845,156,77,246
38350,880,3907,370,519,0,97380,3772,5943,297,323,81,29,246
100045,11269,22940,1541,988,467,217341,20846,22436,1247,601,405,44,246
34869,1639,20079,811,217,234,62013,3484,15252,617,240,291,46,246
81853,1603,18673,1293,676,0,126219,4929,16921,972,316,165,58,246
81947,2113,18877,1160,757,343,77293,7969,12421,681,502,425,103,246
213377,28349,26512,1582,1985,923,175152,38101,21981,1275,846,557,125,246
20813,4164,637,155,487,243,54934,14707,1667,196,477,314,28,246
17309,4575,1981,120,373,158,66900,13176,5106,79,270,149,21,246
51941,7659,11876,760,330,300,97767,13699,15574,784,172,343,46,246
52735,5002,4590,223,586,274,85166,6903,5691,240,531,294,47,246
116190,6214,7274,411,217,147,142634,11431,13645,799,176,277,57,246
11083,3656,72,0,217,177,48926,11108,755,0,46,192,17,246
251143,51422,41470,2298,129,237,135907,17581,19060,1009,717,413,216,246
35335,13670,5253,414,324,65,83098,28185,6876,338,293,177,27,246
86444,25519,45248,1957,619,158,86995,33682,25877,1239,312,380,102,246
24564,12233,0,0,480,113,45237,18981,0,0,430,101,41,246
34618,3085,2775,199,211,64,92365,5191,4382,193,163,216,37,246
102144,6936,18589,909,0,0,136590,10541,16330,757,53,358,57,246
42204,5869,4401,194,585,253,119377,12778,5789,252,470,439,29,246
18406,2314,9749,580,354,168,51561,9879,8428,398,208,274,30,246
131037,10486,46460,3000,937,250,170457,13860,25694,1700,321,485,66,246
45300,5067,2908,432,543,0,138575,10045,6271,499,535,97,29,246
39209,10570,5875,338,708,70,72738,19390,9036,384,394,133,41,246
64177,17662,25217,1454,486,259,128662,26979,17176,923,422,531,38,246
8992,10398,2037,225,216,155,46183,33627,3721,153,0,74,14,246
17273,13535,0,0,271,0,39976,21103,0,0,371,169,32,246
29631,0,0,105,513,0,84353,1290,1656,104,277,0,28,246
18357,952,1064,243,280,83,64548,4157,2846,200,126,64,23,246
30089,9798,10346,775,478,249,58322,17948,13813,759,309,286,40,246
46785,12972,5692,444,522,0,165712,28364,8471,383,327,139,25,246
35424,7058,387,302,900,120,93643,15509,2082,250,573,101,39,246
76799,10833,5439,332,483,0,170638,19762,8607,331,468,196,40,246
53822,3507,10325,544,720,614,116268,6618,10460,446,452,625,55,246
84500,14040,19253,1171,861,576,124937,22512,14711,862,595,644,65,246
37903,3035,0,0,507,0,53062,5180,5739,420,349,311,51,246
42102,3128,7592,421,205,179,113173,8796,9216,423,114,340,29,246
29774,7925,10161,684,42,323,61815,16339,7694,438,103,238,40,246
112265,8495,34270,2035,354,113,107825,10457,11785,669,382,289,84,246
57503,246,14554,964,510,105,103235,2298,9426,506,722,123,54,246
35269,1605,10732,704,685,0,74757,6959,10424,511,546,159,43,246
38986,6605,15860,879,315,174,93559,12661,14071,829,231,337,35,246
23972,444,0,0,274,222,66666,3107,0,0,148,278,25,246
26823,1217,0,184,307,152,69105,4067,2262,204,116,171,26,246
42689,5957,2792,386,135,0,121418,14181,5319,474,22,0,26,246
30827,3922,11211,831,315,191,53205,6292,8789,618,287,304,37,246
102994,24717,28010,1630,0,279,93136,30580,14438,740,230,259,97,246
49471,8302,9304,480,286,444,130719,16011,10410,362,226,307,30,246
28232,2991,0,0,331,279,78312,7156,0,0,426,305,26,246
51009,16677,19993,1203,205,277,134067,30468,22764,1340,102,239,29,246
36229,4015,11924,769,234,0,111515,11146,16382,933,46,13,22,246
13576,3071,6589,421,508,0,48169,12205,9332,440,282,0,20,246
224841,63760,50750,2989,2215,1049,228693,42218,23536,1095,821,738,133,246
11058,5180,0,86,283,4,30187,11608,1110,47,203,7,29,246
91054,2933,13852,727,433,171,188689,6008,13509,687,461,193,37,246
27234,11697,5405,530,762,303,64397,22166,8126,470,859,283,25,246
32989,1382,7238,622,463,0,89747,3809,7733,552,361,10,26,246
12872,4389,4357,450,196,73,35148,10518,5711,311,268,348,25,246
13787,5464,3805,402,268,214,66200,15749,8110,491,76,371,17,246
50828,14554,7707,645,570,352,85721,20781,10232,554,255,412,52,246
43347,0,0,0,511,0,104322,2542,0,0,416,198,35,246
50416,6392,19891,1236,469,161,82787,10690,18211,1061,246,142,45,246
137692,11891,16223,1369,829,616,152836,13326,19981,1203,467,478,103,246
29800,5261,8151,442,187,247,100410,14922,10550,413,84,242,22,246
55628,15392,4190,349,361,331,144010,30357,6495,424,112,343,28,246
49934,14026,12840,541,459,347,71891,13922,10123,479,439,301,70,246
81122,12055,28570,1396,643,220,85507,9128,15348,722,501,247,104,246
50599,11643,17470,896,457,198,134657,20728,21405,1072,406,143,29,246
185865,30296,10673,717,1268,0,132687,24628,11349,655,646,270,118,246
53673,2378,0,0,598,150,73341,6550,0,0,482,336,56,246
35070,195,11340,740,375,114,115070,1177,14049,795,248,211,26,246
112397,4679,12171,663,835,197,211520,8626,15550,742,534,333,51,246
29184,3053,7399,432,208,88,59055,6000,8789,437,151,107,37,246
31774,1444,11916,725,322,0,72988,4237,11818,694,185,0,33,246
21211,6867,3994,188,192,283,31002,12835,8545,386,112,205,54,246
22706,1631,4188,231,232,203,58068,5502,6461,179,115,231,34,246
62227,4009,3972,436,912,850,89919,6692,5372,326,582,674,53,246
17189,5072,10961,634,193,200,46843,8217,15447,865,356,157,33,246
33303,1517,0,149,282,0,85316,4635,4538,264,222,0,31,246
54158,0,0,0,327,352,152476,1265,0,0,335,336,25,246
29755,10349,0,19,685,319,87385,22126,424,60,488,230,27,246
109086,18922,8659,652,945,161,141833,23799,12359,495,593,296,75,246
62640,10807,29117,2001,933,229,108249,15998,15103,835,465,265,64,246
91968,18946,17192,1526,1488,0,143362,20847,8463,771,788,239,80,246
35557,1683,8084,982,36,46,58181,3718,10556,780,125,112,46,246
108037,19968,20181,1562,792,797,153699,21379,14218,886,325,815,72,246
170351,4253,58680,3937,139,0,211368,5185,22266,1323,386,488,111,246
11197,7232,6394,619,364,261,38267,18485,13387,777,172,348,21,246
32131,4330,0,0,373,64,87670,7914,0,0,215,251,29,246
41767,30694,3481,374,678,153,93618,61527,8251,425,509,252,38,246
19344,9,9852,760,343,137,64453,2241,12588,789,222,5,22,246
48296,12082,7825,513,928,2,98021,19838,8843,513,847,276,39,246
